78,100,77,0,74,49,0,51,0,103,104,23,48,77,24,49,58,74,49,34,51,78,100,77,0,44,88,0	0,103,104,23,48,77,24,49,58,44,88,34	
78,100,77,0,44,88,0,51,0,103,104,23,48,77,24,49,58,44,88,34,51,78,100,77,0,106,24,103,22,0	0,103,104,23,48,77,24,49,58,106,24,103,22,34	
78,100,77,0,44,88,0,51,0,103,104,23,48,77,24,49,58,44,88,34,51,78,100,77,0,14,22,106,45,103,76,0	0,103,104,23,48,77,24,49,58,14,22,106,45,103,76,34	
78,100,77,0,100,76,103,104,49,0,51,0,103,104,23,48,77,24,49,58,100,76,103,104,49,34,51,78,100,77,0,106,103,0	0,103,104,23,48,77,24,49,58,106,103,34	
78,100,77,0,100,0,51,0,77,102,105,106,103,77,102,2,54,100,54,84,34,51,78,100,77,0,72,0	0,77,102,105,106,103,77,102,2,54,72,54,84,34	
78,100,77,0,77,48,50,0,51,0,24,21,103,49,58,77,48,50,34,51,78,100,77,0,44,48,22,106,104,76,0	0,24,21,103,49,58,44,48,22,106,104,76,34	
78,100,77,0,49,24,100,77,24,0,51,0,77,100,76,45,102,58,49,24,100,77,24,34,51,78,100,77,0,102,76,19,0	0,77,100,76,45,102,58,102,76,19,34	
78,100,77,0,47,102,107,0,51,0,47,102,107,49,42,103,99,34,51,78,100,77,0,23,100,77,100,104,0	0,23,100,77,100,104,49,42,47,102,107,99,34	
78,100,77,0,23,100,77,100,104,0,51,0,23,100,77,100,104,49,42,47,102,107,99,34,51,78,100,77,0,24,107,23,102,0	0,23,100,77,100,104,58,24,107,23,102,34	
78,100,77,0,103,24,102,104,0,51,0,19,100,24,100,58,103,24,102,104,49,42,103,99,34,51,78,100,77,0,103,19,0	0,103,24,102,104,58,103,19,34	
78,100,77,0,104,48,19,102,0,51,0,48,58,104,48,19,102,34,51,78,100,77,0,72,106,74,74,102,77,0	0,48,58,72,106,74,74,102,77,34	
78,100,77,0,104,100,25,0,51,0,48,58,104,100,25,34,51,78,100,77,0,104,103,76,0	0,48,58,104,103,76,34	
78,100,77,0,49,24,100,77,24,0,51,0,19,102,22,24,100,58,49,24,100,77,24,34,51,78,100,77,0,102,76,19,0	0,19,102,22,24,100,58,102,76,19,34	
78,100,77,0,100,76,44,21,48,77,0,51,0,24,21,103,49,58,100,76,44,21,48,77,34,51,78,100,77,0,22,102,100,19,0	0,24,21,103,49,58,22,102,100,19,34	
78,100,77,0,100,76,44,21,48,77,0,51,0,24,21,103,49,58,100,76,44,21,48,77,34,51,78,100,77,0,22,102,100,19,0	0,24,21,103,49,58,22,102,100,19,34	
78,100,77,0,49,24,100,77,24,0,51,0,19,102,22,24,100,58,49,24,100,77,24,34,51,78,100,77,0,102,76,19,0	0,19,102,22,24,100,58,102,76,19,34	
78,100,77,0,49,24,100,77,24,0,51,0,19,102,22,24,100,58,49,24,100,77,24,34,51,78,100,77,0,102,76,19,0	0,19,102,22,24,100,58,102,76,19,34	
78,100,77,0,22,102,74,24,0,51,0,23,48,49,58,22,102,74,24,34,51,78,100,77,0,24,48,23,0	0,23,48,49,58,24,48,23,34	
78,100,77,0,19,48,44,0,51,0,24,21,103,49,58,19,48,44,34,51,78,100,77,0,49,102,49,49,103,48,76,0	0,24,21,103,49,58,49,102,49,49,103,48,76,34	
78,100,77,0,74,103,77,49,24,0,51,0,77,48,50,49,58,74,103,77,49,24,34,51,78,100,77,0,22,100,49,24,0	0,77,48,50,49,58,22,100,49,24,34	
78,100,77,0,49,24,100,77,24,0,51,0,19,102,22,24,100,58,49,24,100,77,24,34,51,78,100,77,0,102,76,19,0	0,19,102,22,24,100,58,102,76,19,34	
78,100,77,0,22,103,76,102,49,0,51,0,44,58,22,103,76,102,49,34,51,78,100,77,0,102,76,19,0	0,44,58,102,76,19,34	
78,100,77,0,22,103,76,102,49,0,51,0,19,102,22,24,100,58,22,103,76,102,49,34,51,78,100,77,0,22,0	0,22,103,76,102,49,58,22,102,76,45,24,21,34	
78,100,77,0,22,0,51,0,22,103,76,102,49,58,22,102,76,45,24,21,34,51,78,100,77,0,77,48,50,0	0,19,102,22,24,100,58,49,24,100,77,24,58,77,48,50,34	
78,100,77,0,44,48,104,104,100,76,19,0,51,0,102,58,44,48,104,104,100,76,19,34,51,78,100,77,0,102,19,103,24,48,77,0	0,102,58,102,19,103,24,48,77,34	
78,100,77,0,49,24,100,77,24,0,51,0,19,102,22,24,100,58,49,24,100,77,24,34,51,78,100,77,0,102,76,19,0	0,19,102,22,24,100,58,102,76,19,34	
78,100,77,0,22,103,76,102,0,51,0,44,106,77,49,48,77,58,22,103,76,102,34,51,78,100,77,0,44,21,0	0,44,106,77,49,48,77,58,44,21,34	
78,100,77,0,49,102,22,0,51,0,44,104,58,49,24,100,24,102,58,78,103,104,58,49,102,22,34,51,78,100,77,0,21,102,100,19,0	0,49,102,22,58,21,102,100,19,34	
78,100,77,0,21,102,100,19,0,51,0,49,102,22,58,21,102,100,19,34,51,78,100,77,0,100,76,44,21,48,77,0	0,49,102,22,58,100,76,44,21,48,77,34	
78,100,77,0,24,48,23,0,51,0,23,103,25,102,22,14,48,49,58,24,48,23,34,51,78,100,77,0,22,102,74,24,0	0,23,103,25,102,22,14,48,49,58,22,102,74,24,34	
78,100,77,0,19,100,24,100,0,51,0,24,21,103,49,58,1,19,100,24,100,34,51,78,100,77,0,102,19,103,24,48,77,0	0,19,100,24,100,58,102,19,103,24,48,77,34	
78,100,77,0,49,24,100,77,24,0,51,0,77,100,76,45,102,58,49,24,100,77,24,34,51,78,100,77,0,102,76,19,0	0,77,100,76,45,102,58,102,76,19,34	
78,100,77,0,74,48,22,19,0,51,0,23,48,49,58,74,48,22,19,34,51,78,100,77,0,74,48,22,19,49,0	0,24,21,103,49,58,74,48,22,19,49,34	
78,100,77,0,24,48,47,102,76,0,51,0,24,48,47,102,76,49,42,103,99,34,51,78,100,77,0,78,100,22,106,102,0	0,24,48,47,102,76,58,78,100,22,106,102,34	
78,100,77,0,24,48,47,102,76,0,51,0,24,48,47,102,76,49,42,5,99,34,51,78,100,77,0,78,100,22,106,102,0	0,24,48,47,102,76,58,78,100,22,106,102,34	
78,100,77,0,77,48,50,0,51,0,100,76,76,48,24,58,77,48,50,34,51,78,100,77,0,44,48,22,0	0,100,76,76,48,24,58,44,48,22,106,104,76,34	
78,100,77,0,100,22,24,0,51,0,102,78,58,100,22,24,38,102,107,34,51,78,100,77,0,49,21,103,74,24,0	0,102,78,58,49,21,103,74,24,38,102,107,34	
78,100,77,0,49,21,103,74,24,0,51,0,102,78,58,49,21,103,74,24,38,102,107,34,51,78,100,77,0,44,24,77,22,0	0,102,78,58,44,24,77,22,38,102,107,34	
78,100,77,0,105,67,100,104,102,0,51,0,100,58,105,67,100,104,102,34,51,78,100,77,0,78,100,22,106,102,0	0,100,58,78,100,22,106,102,34	
78,100,77,0,24,107,23,102,0,0,51,0,48,23,24,49,58,24,107,23,102,34,51,78,100,77,0,24,48,47,102,76,0	0,48,23,24,49,58,24,48,47,102,76,34	
78,100,77,0,24,48,47,102,76,103,79,102,0,51,0,24,47,58,24,48,47,102,76,103,79,102,34,51,78,100,77,0,24,48,40,24,77,0	0,24,47,58,24,48,40,24,77,34	
78,100,77,0,24,48,47,102,76,103,79,102,0,51,0,24,47,58,24,48,47,102,76,103,79,102,34,51,78,100,77,0,24,48,40,24,77,0	0,24,47,58,24,48,40,24,77,34	
78,100,77,0,104,48,19,102,0,51,0,48,58,104,48,19,102,34,51,78,100,77,0,72,106,74,74,102,77,0	0,48,58,72,106,74,74,102,77,34	
78,100,77,0,104,100,25,0,51,0,48,58,104,100,25,34,51,78,100,77,0,104,103,76,0	0,48,58,104,103,76,34	
78,100,77,0,21,0,51,0,24,21,103,49,58,21,103,49,24,48,77,107,34,51,78,100,77,0,103,0	0,21,58,103,76,19,102,25,39,74,2,76,100,104,102,84,34	
78,100,77,0,91,23,23,0,51,0,50,103,76,19,48,50,58,76,50,37,106,103,58,91,23,23,34,51,78,100,77,0,100,77,45,78,0	0,91,23,23,58,100,77,45,78,34	
78,100,77,0,49,22,103,44,102,0,51,0,100,77,77,58,49,22,103,44,102,34,51,78,100,77,0,44,48,76,44,100,24,0	0,100,77,77,58,44,48,76,44,100,24,34	
78,100,77,0,44,48,76,44,100,24,0,51,0,100,77,77,58,44,48,76,44,100,24,34,51,78,100,77,0,23,106,49,21,0	0,100,77,77,58,23,106,49,21,34	
78,100,77,0,23,106,49,21,0,51,0,100,77,77,58,23,106,49,21,34,51,78,100,77,0,103,76,19,102,25,39,74,0	0,100,77,77,58,103,76,19,102,25,39,74,34	
78,100,77,0,72,100,49,102,0,51,0,100,49,76,86,58,72,100,49,102,34,51,78,100,77,0,72,103,45,76,106,104,0	0,100,49,76,86,58,72,103,45,76,106,104,34	
78,100,77,0,23,0,51,0,23,77,103,78,58,23,100,77,100,104,49,58,23,51,78,100,77,0,105,0	0,23,77,103,78,58,23,100,77,100,104,49,58,105	
78,100,77,0,105,0,51,0,23,77,103,78,58,23,100,77,100,104,49,58,105,51,78,100,77,0,45,0	0,23,77,103,78,58,23,100,77,100,104,49,58,45	
78,100,77,0,23,0,51,0,23,106,72,58,19,100,24,100,58,23,51,78,100,77,0,105,0	0,23,106,72,58,19,100,24,100,58,105	
78,100,77,0,105,0,51,0,23,106,72,58,19,100,24,100,58,105,51,78,100,77,0,45,0	0,23,106,72,58,19,100,24,100,58,45	
78,100,77,0,45,0,51,0,23,106,72,58,19,100,24,100,58,45,51,78,100,77,0,107,0	0,23,106,72,58,19,100,24,100,58,23,106,72,43,47,102,107	
78,100,77,0,49,0,51,0,106,76,23,100,44,47,102,19,58,49,51,78,100,77,0,77,0	0,106,76,23,100,44,47,102,19,58,77	
78,100,77,0,106,24,103,22,49,0,51,0,19,102,49,58,106,24,103,22,49,34,51,78,100,77,0,36,103,23,21,102,77,0	0,19,102,49,58,36,103,23,21,102,77,34	
78,100,77,0,22,0,51,0,22,40,24,100,77,24,34,51,78,100,77,0,77,0	0,77,40,24,100,77,24,34	
78,100,77,0,36,103,23,21,102,77,0,51,0,19,102,49,58,36,103,23,21,102,77,34,51,78,100,77,0,11,93,40,0	0,19,102,49,58,11,93,40,34	
78,100,77,0,25,0,51,0,23,48,103,76,24,58,25,34,51,78,100,77,0,107,0	0,23,48,103,76,24,58,107,34	
78,100,77,0,77,0,51,0,49,103,45,76,100,24,106,77,102,58,77,34,51,78,100,77,0,49,0	0,49,103,45,76,100,24,106,77,102,58,49,34	
78,100,77,0,76,0,51,0,24,21,103,49,58,76,34,51,78,100,77,0,102,0	0,76,102,50,0,64,67,2,104,49,45,84,34	
78,100,77,0,102,0,51,0,76,102,50,0,64,67,2,104,49,45,84,34,51,78,100,77,0,77,0	0,49,103,45,76,100,24,106,77,102,58,77,34	
78,100,77,0,77,0,51,0,49,103,45,76,100,24,106,77,102,58,77,34,51,78,100,77,0,49,0	0,49,103,45,76,100,24,106,77,102,58,49,34	
78,100,77,0,102,19,19,49,100,0,51,0,24,21,103,49,58,102,19,19,49,100,34,51,78,100,77,0,21,100,49,21,0	0,24,21,103,49,58,21,100,49,21,2,84,34	
78,100,77,0,100,0,51,0,24,21,103,49,58,43,77,100,76,19,2,76,59,84,34,51,78,100,77,0,45,0	0,76,58,45,44,19,2,100,84,34	
78,100,77,0,49,107,76,44,0,51,0,49,24,100,24,102,58,49,107,76,44,34,51,78,100,77,0,44,72,0	0,49,24,100,24,102,58,50,77,103,24,102,44,72,34	
78,100,77,0,100,0,51,0,24,21,103,49,58,43,100,0,26,0,5,51,78,100,77,0,72,0	0,24,21,103,49,58,43,72,0,26,0,5	
78,100,77,0,72,0,51,0,24,21,103,49,58,43,72,0,26,0,5,51,78,100,77,0,44,0	0,24,21,103,49,58,43,44,0,26,0,5	
78,100,77,0,44,0,51,0,24,21,103,49,58,43,44,0,26,0,5,51,78,100,77,0,19,0	0,24,21,103,49,58,43,19,0,26,0,5	
78,100,77,0,19,0,51,0,24,21,103,49,58,43,19,0,26,0,5,51,78,100,77,0,102,0	0,24,21,103,49,58,43,102,0,26,0,5	
78,100,77,0,100,0,51,0,24,21,103,49,58,43,100,0,26,0,5,51,78,100,77,0,72,0	0,24,21,103,49,58,43,72,0,26,0,5	
78,100,77,0,72,0,51,0,24,21,103,49,58,43,72,0,26,0,5,51,78,100,77,0,44,0	0,24,21,103,49,58,43,44,0,26,0,5	
78,100,77,0,44,0,51,0,24,21,103,49,58,43,44,0,26,0,5,51,78,100,77,0,19,0	0,24,21,103,49,58,43,19,0,26,0,5	
78,100,77,0,19,0,51,0,24,21,103,49,58,43,19,0,26,0,5,51,78,100,77,0,102,0	0,24,21,103,49,58,43,102,0,26,0,5	
78,100,77,0,100,0,51,0,24,21,103,49,58,43,100,0,26,0,5,51,78,100,77,0,72,0	0,24,21,103,49,58,43,72,0,26,0,5	
78,100,77,0,72,0,51,0,24,21,103,49,58,43,72,0,26,0,5,51,78,100,77,0,44,0	0,24,21,103,49,58,43,44,0,26,0,5	
78,100,77,0,44,0,51,0,24,21,103,49,58,43,44,0,26,0,5,51,78,100,77,0,19,0	0,24,21,103,49,58,43,19,0,26,0,5	
78,100,77,0,19,0,51,0,24,21,103,49,58,43,19,0,26,0,5,51,78,100,77,0,102,0	0,24,21,103,49,58,43,102,0,26,0,5	
78,100,77,0,102,0,51,0,24,21,103,49,58,43,102,0,26,0,5,51,78,100,77,0,74,0	0,24,21,103,49,58,43,74,0,26,0,5	
78,100,77,0,74,0,51,0,24,21,103,49,58,43,74,0,26,0,5,51,78,100,77,0,45,0	0,24,21,103,49,58,43,45,0,26,0,5	
78,100,77,0,45,0,51,0,24,21,103,49,58,43,45,0,26,0,5,51,78,100,77,0,21,0	0,24,21,103,49,58,43,21,0,26,0,5	
78,100,77,0,100,21,0,51,0,24,21,103,49,58,43,100,21,0,26,0,5,51,78,100,77,0,72,21,0	0,24,21,103,49,58,43,72,21,0,26,0,5	
78,100,77,0,72,21,0,51,0,24,21,103,49,58,43,72,21,0,26,0,5,51,78,100,77,0,44,21,0	0,24,21,103,49,58,43,44,21,0,26,0,5	
78,100,77,0,44,21,0,51,0,24,21,103,49,58,43,44,21,0,26,0,5,51,78,100,77,0,19,21,0	0,24,21,103,49,58,43,19,21,0,26,0,5	
78,100,77,0,19,21,0,51,0,24,21,103,49,58,43,19,21,0,26,0,5,51,78,100,77,0,102,21,0	0,24,21,103,49,58,43,102,21,0,26,0,5	
78,100,77,0,102,21,0,51,0,24,21,103,49,58,43,102,21,0,26,0,5,51,78,100,77,0,74,21,0	0,24,21,103,49,58,43,74,21,0,26,0,5	
78,100,77,0,74,21,0,51,0,24,21,103,49,58,43,74,21,0,26,0,5,51,78,100,77,0,45,21,0	0,24,21,103,49,58,43,45,21,0,26,0,5	
78,100,77,0,45,21,0,51,0,24,21,103,49,58,43,45,21,0,26,0,5,51,78,100,77,0,21,21,0	0,24,21,103,49,58,43,21,21,0,26,0,5	
78,100,77,0,21,21,0,51,0,24,21,103,49,58,43,21,21,0,26,0,5,51,78,100,77,0,100,22,0	0,24,21,103,49,58,43,100,22,0,26,0,5	
78,100,77,0,100,22,0,51,0,24,21,103,49,58,43,100,22,0,26,0,5,51,78,100,77,0,72,22,0	0,24,21,103,49,58,43,72,22,0,26,0,5	
78,100,77,0,72,22,0,51,0,24,21,103,49,58,43,72,22,0,26,0,5,51,78,100,77,0,44,22,0	0,24,21,103,49,58,43,44,22,0,26,0,5	
78,100,77,0,44,22,0,51,0,24,21,103,49,58,43,44,22,0,26,0,5,51,78,100,77,0,19,22,0	0,24,21,103,49,58,43,19,22,0,26,0,5	
78,100,77,0,19,22,0,51,0,24,21,103,49,58,43,19,22,0,26,0,5,51,78,100,77,0,102,22,0	0,24,21,103,49,58,43,102,22,0,26,0,5	
78,100,77,0,102,22,0,51,0,24,21,103,49,58,43,102,22,0,26,0,5,51,78,100,77,0,74,22,0	0,24,21,103,49,58,43,74,22,0,26,0,5	
78,100,77,0,74,22,0,51,0,24,21,103,49,58,43,74,22,0,26,0,5,51,78,100,77,0,45,22,0	0,24,21,103,49,58,43,45,22,0,26,0,5	
78,100,77,0,45,22,0,51,0,24,21,103,49,58,43,45,22,0,26,0,5,51,78,100,77,0,21,22,0	0,24,21,103,49,58,43,21,22,0,26,0,5	
78,100,77,0,49,22,103,44,102,0,51,0,100,77,77,58,49,22,103,44,102,34,51,78,100,77,0,44,48,76,44,100,24,0	0,100,77,77,58,44,48,76,44,100,24,34	
78,100,77,0,44,48,76,44,100,24,0,51,0,100,77,77,58,44,48,76,44,100,24,34,51,78,100,77,0,23,106,49,21,0	0,100,77,77,58,23,106,49,21,34	
78,100,77,0,23,106,49,21,0,51,0,100,77,77,58,23,106,49,21,34,51,78,100,77,0,103,76,19,102,25,39,74,0	0,100,77,77,58,103,76,19,102,25,39,74,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
78,100,77,0,94,76,66,49,0,51,0,50,103,76,19,48,50,58,94,76,66,49,34,51,78,100,77,0,19,102,72,106,45,0	0,50,103,76,19,48,50,58,19,102,72,106,45,34	
